[Sat Jan 21 18:18:46.847364 2017] [:error] [pid 7956:tid 1900] [client ::1:12997] PHP Warning:  mysqli_fetch_row() expects parameter 1 to be mysqli_result, boolean given in C:\\xampp\\htdocs\\query.php on line 34, referer: http://localhost/helloworld.php?name=T.+Paamayim+Nekudotayim
[Sat Jan 21 18:23:09.330105 2017] [:error] [pid 7956:tid 1900] [client ::1:13143] PHP Notice:  Undefined variable: 2 in C:\\xampp\\htdocs\\helloworld.php on line 45, referer: http://localhost/helloworld.php?name=T.+Paamayim+Nekudotayim&command=add&title=watch+lcs&status=to-do&duedate=2017-01-23T12%3A12&details=ok
[Sat Jan 21 18:23:34.943620 2017] [:error] [pid 7956:tid 1900] [client ::1:13166] PHP Notice:  Undefined variable: 2 in C:\\xampp\\htdocs\\helloworld.php on line 45, referer: http://localhost/helloworld.php?name=T.+Paamayim+Nekudotayim&command=add&title=watch+lcs&status=to-do&duedate=2017-01-23T12%3A12&details=ok
[Sat Jan 21 18:23:39.004015 2017] [:error] [pid 7956:tid 1900] [client ::1:13166] PHP Notice:  Undefined variable: 2 in C:\\xampp\\htdocs\\helloworld.php on line 45, referer: http://localhost/helloworld.php?name=T.+Paamayim+Nekudotayim&command=edit&rowNum=&colName=&value=&name=T.+Paamayim+Nekudotayim&command=delete&rownumber=2
[Sat Jan 21 18:23:42.807171 2017] [:error] [pid 7956:tid 1900] [client ::1:13166] PHP Notice:  Undefined variable: 2 in C:\\xampp\\htdocs\\helloworld.php on line 45, referer: http://localhost/helloworld.php?name=T.+Paamayim+Nekudotayim&command=edit&rowNum=&colName=&value=&name=T.+Paamayim+Nekudotayim&command=delete&rownumber=2
[Sat Jan 21 19:38:04.263730 2017] [:error] [pid 7956:tid 1900] [client ::1:2576] PHP Notice:  Undefined index: rownumber in C:\\xampp\\htdocs\\helloworld.php on line 46, referer: http://localhost/helloworld.php?name=T.+Paamayim+Nekudotayim&command=edit&rowNum=7&colName=title&value=do+homework&name=T.+Paamayim+Nekudotayim&command=delete&rownumber=
[Sat Jan 21 19:39:05.191658 2017] [:error] [pid 7956:tid 1900] [client ::1:2622] PHP Notice:  Undefined index: rownumber in C:\\xampp\\htdocs\\helloworld.php on line 45, referer: http://localhost/helloworld.php?name=T.+Paamayim+Nekudotayim&command=edit&rowNum=7&colName=title&value=do+homework&name=T.+Paamayim+Nekudotayim&command=delete&rownumber=
[Sun Jan 22 09:08:11.520939 2017] [:error] [pid 7956:tid 1900] [client ::1:4881] PHP Notice:  Undefined variable: ownerId in C:\\xampp\\htdocs\\helloworld.php on line 28, referer: http://localhost/login.php
[Sun Jan 22 09:15:43.811770 2017] [:error] [pid 7956:tid 1884] [client ::1:5081] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\\xampp\\htdocs\\query.php on line 31
[Sun Jan 22 09:16:52.958719 2017] [:error] [pid 7956:tid 1884] [client ::1:5101] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\\xampp\\htdocs\\query.php on line 32, referer: http://localhost/login.php
[Sun Jan 22 09:18:06.893255 2017] [:error] [pid 7956:tid 1884] [client ::1:5120] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\\xampp\\htdocs\\query.php on line 32, referer: http://localhost/login.php
